node_number,X,Y,Z
5489,-362.9044521,-13.23673028,-22.00000047
5490,-371.3317949,-13.23673023,-22.00000023
5491,-292.9585992,32.63023627,-15.43959794
5492,-310.6103611,32.79221972,-14.52094414
5493,-326.2560392,32.79836999,-14.48606424
5494,-345.3561261,32.801355,-14.46913543
5495,-368.1381512,32.79221972,-14.52094414
5496,-379.4239876,33.35949659,-11.30375715
5497,-355.4474272,31.8723112,-19.7380046
5498,-355.3297991,33.74279177,-9.129982159
5499,-335.1915895,31.84930578,-19.86847484
5500,-335.7965524,33.74279177,-9.129982174
5501,-317.8649229,31.93930898,-19.35804132
5502,-303.3258077,33.64203738,-9.70138873
5503,-303.2883298,31.93131042,-19.40340344
5504,-317.8791958,33.65153483,-9.647526029
5505,-377.4664446,31.85697941,-19.82495552
5506,-384.3178454,31.96430212,-19.21629819
5507,-284.2434559,32.42425635,-16.60776816
5508,-285.4419518,33.71212817,-9.303884081
5509,-310.5968661,31.56634355,-21.47323341
5510,-310.6072163,34.01715839,-7.57397178
5511,-377.0917796,-32.51624714,-16.08606242
5512,-357.5500374,-32.79221972,-14.52094414
5513,-337.8025894,-32.79221972,-14.52094414
5514,-318.0551433,-32.79221972,-14.52094414
5515,-298.3076954,-32.79221972,-14.52094414
5516,-278.7659517,-33.06819224,-12.95582625
5517,-288.4339721,-32.79221972,-14.52094414
5518,-308.1814193,-32.79221972,-14.52094414
5519,-327.9288664,-32.79221972,-14.52094414
5520,-347.6763134,-32.79221972,-14.52094414
5521,-367.4237594,-32.79221972,-14.52094414
5522,-271.1549565,-33.1601831,-12.43412012
5523,-384.7027721,-32.42425635,-16.60776816
5524,-383.4685583,-33.71212817,-9.303884081
5525,-272.3891719,-31.87231128,-19.7380042
5526,181.7423506,2.843697179,11.42857127
5527,159.9208433,21.24113178,10.66666651
5528,145.2279948,33.5698956,10.66666651
5529,130.3173885,45.99436392,11.42857127
5530,108.4958797,64.39179982,10.66666651
5531,93.58527046,76.81627065,11.42857127
5532,69.61772913,97.03136137,10.51851837
5533,82.78339738,85.96713425,10.66666651
5534,119.5155154,55.14522757,10.66666651
5535,170.9404778,11.99456056,10.66666651
5536,65.04188903,99.63580509,21.33333303
5537,98.10079027,71.89609325,21.33333303
5538,134.8329083,41.07418658,21.33333303
5539,149.5257534,28.74542562,21.33333303
5540,186.2578705,-2.076480236,21.33333303
5541,165.3684462,15.61222237,19.92893104
5542,113.9434832,58.76288993,19.92893051
5543,77.89812727,88.84814033,21.33333303
5544,62.31515129,103.2435505,9.777777658
5545,173.0331145,8.945621527,21.98815506
5546,121.6081522,52.09628839,21.98815497
5547,84.9904947,82.79541889,22.22222206
5548,189.3065356,-3.416391761,10.66666651
5549,105.6388553,65.59763809,21.0992661
5550,157.0638184,22.44697045,21.09926618
5551,101.1494549,70.55618213,10.66666651
5552,152.5744191,27.40551369,10.66666651
5553,142.1793309,34.9098061,21.33333303
5554,137.8815729,39.73427546,10.66666651
5555,58.45763335,105.4652072,18.6666664
5556,192.5298542,-7.034743934,18.6666664
5557,91.67266969,77.28992686,21.33333303
5558,128.4047884,46.46801957,21.33333303
5559,179.8297502,3.317353116,21.33333303
5560,71.47000815,94.24197271,21.33333303
5561,88.75591471,80.39779764,15.55071892
5562,125.4957128,49.57119734,15.53538987
5563,176.9206742,6.420531224,15.53538966
5564,165.7023077,16.54846456,9.278349773
5565,114.2773447,59.69913199,9.278349767
5566,76.60089071,91.15487331,10.66666651
5567,179.7932191,3.507811992,-19.9340865
5568,164.2186015,16.41666219,-21.33333349
5569,149.5257529,28.745426,-21.33333349
5570,134.8329083,41.07418654,-21.33333349
5571,120.1400607,53.40294954,-21.33333349
5572,105.447215,65.7317109,-21.33333349
5573,90.75436548,78.06047554,-21.33333349
5574,76.06152178,90.38923526,-21.33333349
5575,66.03110623,99.11302117,-18.64291766
5576,186.2654602,-0.888751526,-10.87790343
5577,86.45660828,82.88494428,-10.66666697
5578,101.1494549,70.5561821,-10.66666697
5579,115.8423025,58.22741911,-10.66666697
5580,130.5351511,45.89865529,-10.66666697
5581,145.2279952,33.56989516,-10.66666697
5582,159.9208428,21.24113216,-10.66666697
5583,174.613689,8.912370388,-10.66666697
5584,63.31502696,102.405745,-9.767360253
5585,188.0944763,-3.617575539,-21.33333349
5586,75.99713209,91.76300543,-9.777777942
5587,58.73497506,105.1176584,-19.6721221
5588,152.574419,27.40551366,-10.66666697
5589,123.1887268,52.0630372,-10.66666697
5590,108.4958787,64.3918006,-10.66666697
5591,98.10079025,71.89609322,-21.33333349
5592,127.4864845,47.23856804,-21.33333349
5593,156.8721772,22.58104409,-21.33333349
5594,167.2672659,15.07675127,-10.66666697
5595,137.8815732,39.73427522,-10.66666697
5596,93.80303159,76.72056319,-10.66666697
5597,83.40794363,84.2248554,-21.33333349
5598,112.7936378,59.56733022,-21.33333349
5599,142.1793306,34.90980627,-21.33333349
5600,171.5650243,10.2522815,-21.33333349
5601,192.217581,-6.163604455,-13.3333336
5602,69.84888728,96.96592986,-9.393090859
5603,57.7581049,107.1181257,-9.333333181
5604,80.85110603,87.42460968,-12.1018465
5605,180.4455611,4.178803097,-9.266116999
5606,71.99003413,94.30806767,-16.93392947
5607,69.31932942,95.68429886,-24.50567209
5608,63.61437113,100.3732828,-25.36414237
5609,-445.0855011,32.70399914,-47.84189604
5610,-441.9089677,22.6885346,-45.15896986
5611,-450.7143614,25.91292469,-46.01147537
5612,-440.7911091,30.29833622,-36.57548732
5613,-438.5702243,10.66934561,-43.86133563
5614,-456.7496738,38.36640361,-45.60061949
5615,-452.401381,33.5937528,-38.25846432
5616,-444.0988833,5.310710942,-45.86836205
5617,-433.4907486,9.465134469,-33.78162756
5618,-447.9632296,25.62512791,-22.41268634
5619,-432.623822,27.92506923,-29.85350689
5620,-456.1452713,38.68654269,-29.37010904
5621,-444.1806707,-5.304219347,-45.93709154
5622,-461.884362,41.94714698,-36.29579903
5623,-435.204222,-1.062620825,-38.92435527
5624,-449.890626,38.25882013,-16.51879363
5625,-435.4653428,4.655297505,-8.499369522
5626,-468.9676572,47.26389039,-42.79078037
5627,-440.192632,-13.10919481,-48.40472695
5628,-462.6773916,45.38059837,-18.19401404
5629,-468.854213,48.4994338,-23.62810207
5630,-446.0891173,-20.56605559,-44.20985812
5631,-421.3492164,26.95811687,-26.36390337
5632,-420.5248401,6.004538919,-25.83685968
5633,-442.0035312,-6.820567383,-9.999740294
5634,-443.3592926,-13.2053947,-32.38647231
5635,-444.1484996,7.630686957,-11.5859038
5636,-474.021925,51.65376113,-32.7253409
5637,-426.7317022,31.79568581,-1.722835968
5638,-412.9263475,25.65670062,-26.97422194
5639,-420.7786316,-4.858609087,-8.549865398
5640,-443.9123823,-10.02286917,-0.678013117
5641,-461.9707328,45.95761477,-7.046079853
5642,-474.2943282,53.81595415,-13.7389667
5643,-453.2622939,34.43268878,-2.928618028
5644,-451.9973633,-29.70954085,-43.19083346
5645,-427.8906039,-27.55158447,-21.02793991
5646,-444.5740669,18.99858547,4.003430815
5647,-443.2932815,9.490636484,-0.786969246
5648,-413.1086096,27.6184081,-11.53797455
5649,-409.6299864,4.087782763,-23.48595938
5650,-483.6887269,56.87891916,-21.08198265
5651,-442.1926345,-30.27015121,-36.84883501
5652,-396.4714575,10.68825941,-12.27987811
5653,-440.1783041,-35.15535962,-7.547569876
5654,-484.4614039,55.68868552,-38.61744533
5655,-467.9700958,54.15499034,-3.473676995
5656,-448.491275,-27.46221112,-23.53578312
5657,-442.6652596,5.207886753,8.099753264
5658,-403.6041312,-7.797700796,-25.5534266
5659,-398.5186903,-1.666666667,-12.31983255
5660,-435.5365902,-6.576236103,5.604868142
5661,-442.6960225,-8.186527552,9.631800145
5662,-420.8268269,-26.51086243,-26.9085906
5663,-482.1803354,56.37557561,-5.152515025
5664,-490.0964561,57.39083217,-29.89584037
5665,-451.159097,31.15678294,6.293454428
5666,-456.9503257,-37.46050911,-40.77608414
5667,-403.9462233,24.73664407,-25.26606589
5668,-412.3844816,27.57579106,6.748657755
5669,-401.9953434,8.279279123,-25.1565827
5670,-410.410177,-26.0288817,-20.06694415
5671,-458.1949921,43.71344775,7.883972736
5672,-401.5084183,0.174253319,-25.99042617
5673,-405.3667869,-27.84660885,-2.981315934
5674,-456.4979049,-37.63188402,-28.35273968
5675,-451.2988295,-37.01730241,-17.27409631
5676,-415.7349879,10.83757313,24.29718584
5677,-444.3497002,-22.05815865,-1.853843631
5678,-396.7285207,26.22742387,-8.22247369
5679,-454.3404839,-35.69332731,2.702118421
5680,-492.5410129,57.70295553,-38.27755876
5681,-498.0224741,60.30773421,-22.88078446
5682,-491.09067,59.35108629,-10.19160443
5683,-441.4784146,33.86712662,20.59256133
5684,-398.8934131,-19.13969279,-25.98763399
5685,-392.05018,-6.68648102,-8.088125564
5686,-387.9094771,26.78651074,-4.582504921
5687,-392.3421936,18.00793051,-16.26691204
5688,-423.7068442,-29.26034102,6.096773909
5689,-436.4453055,-33.45179201,14.45468311
5690,-493.0170305,59.19228466,6.139820319
5691,-481.334052,56.80910244,4.253485848
5692,-463.9156393,-43.81991819,-43.20212096
5693,-442.7944867,-7.612573411,26.03841484
5694,-431.8108893,14.99912667,29.94500614
5695,-421.1882116,26.46940096,23.99612
5696,-392.5463208,-24.2523932,-11.56987441
5697,-390.7272961,10.3618467,-1.329377521
5698,-394.8489473,25.00746668,-24.76208706
5699,-420.8500331,-7.485198732,26.66407718
5700,-468.8296637,50.5808755,6.797590422
5701,-499.2739137,61.1544886,-2.303382249
5702,-502.7575771,59.33027213,-31.37939583
5703,-454.6227789,38.17752763,16.50238131
5704,-463.1758971,45.31844694,16.12485662
5705,-398.7367573,24.55669407,13.21395981
5706,-397.3765693,8.542173267,12.57327889
5707,-411.6609973,27.32492176,25.33913272
5708,-389.9697625,-20.77983067,-25.91158275
5709,-385.4674716,-3.171099364,-8.153019408
5710,-458.4935147,-43.26401741,-7.898270507
5711,-430.1282042,-28.48435397,26.28257198
5712,-463.3463686,-44.68354874,-23.7850506
5713,-390.4495423,8.45695398,8.325360127
5714,-382.6608157,-19.07069306,-27.34289918
5715,-407.3905866,-26.15292624,13.0698026
5716,-380.4465276,24.15495303,-14.92864978
5717,-387.8520734,23.30533374,-24.90733445
5718,-451.1117866,-37.88779622,16.9970783
5719,-461.6555586,-43.72225806,7.814804316
5720,-422.3440019,-25.07393897,27.53191346
5721,-508.7075914,59.48609099,-20.51136735
5722,-458.4788736,40.87818967,26.66574451
5723,-442.243105,4.351098599,37.39506393
5724,-388.882398,24.22239152,10.97229368
5725,-397.7094162,1.539712029,10.90181729
5726,-383.7823836,-16.75287246,-12.1878761
5727,-436.1890293,-13.91051934,37.82892355
5728,-470.2760718,50.5250088,19.82893247
5729,-492.2487766,59.62995503,16.34545699
5730,-503.155071,59.73481003,10.2852283
5731,-510.8129747,58.58077649,-29.65430959
5732,-451.6428694,33.54570791,32.13970695
5733,-404.2587737,24.17799627,25.72802694
5734,-408.5463478,-4.697337594,23.70858645
5735,-373.4490057,12.35499105,-6.972927891
5736,-467.4225,-54.07634235,0.464544795
5737,-412.0330558,-26.61923006,26.83745258
5738,-483.3591803,58.37740876,22.00844417
5739,-475.2278098,-51.06942459,-41.5335506
5740,-464.9650895,-48.83946858,-13.79073436
5741,-469.6255215,-50.98458356,-20.75968092
5742,-441.0717789,29.82796326,36.82926409
5743,-401.0694824,9.692846058,24.84472251
5744,-396.8112345,-10.0396378,13.15013395
5745,-385.8212817,3.673875877,7.807648805
5746,-463.0504891,-45.08053734,18.25834641
5747,-470.3096513,-51.00439029,11.54449786
5748,-442.2093114,-32.50839953,31.33696236
5749,-517.6004482,57.62179444,-34.66173375
5750,-519.7215406,58.87797776,-18.76635035
5751,-510.656355,62.3110297,-5.171858322
5752,-474.1302123,-50.92893583,-26.91413363
5753,-441.0904997,-7.789651014,44.722396
5754,-438.795753,9.857139754,44.75538413
5755,-391.4825945,19.33718125,25.84081761
5756,-386.9792009,-28.13726528,2.094493139
5757,-389.4628794,-10.20018051,8.553756457
5758,-394.306015,-31.2641128,3.889669163
5759,-367.3429413,18.85480384,-20.19096877
5760,-457.4763319,-38.99673872,29.16975245
5761,-441.2057523,-21.64172009,44.50089674
5762,-473.6247107,51.46157928,28.27206192
5763,-493.4744934,57.93965237,26.22017429
5764,-441.558872,2.933115832,46.71863154
5765,-379.6461257,22.57776848,21.53323385
5766,-389.6129853,-1.850061749,8.582396304
5767,-401.8671544,-8.004316359,25.06409583
5768,-400.8189105,0.07064783,26.82373599
5769,-377.2492132,22.51591171,-23.50708971
5770,-472.8426234,-54.90083391,-7.737983678
5771,-404.2985404,-24.09837258,25.22214471
5772,-504.1818428,60.6157877,23.97885068
5773,-514.93862,59.41603015,7.597690935
5774,-452.629589,33.96421595,44.22348423
5775,-479.9243172,-54.70608275,-33.39403707
5776,-441.687524,20.90007805,45.60320544
5777,-372.1375452,-19.56344566,-16.85063507
5778,-391.1260216,-15.90494412,15.24032713
5779,-469.4061509,-47.42212207,25.87039933
5780,-475.5967674,-53.40105315,22.91627033
5781,-479.7193589,-55.41261144,12.30304425
5782,-527.2748315,53.79583798,-32.46109564
5783,-512.3271815,59.40597814,17.59641856
5784,-462.7264126,42.31466303,43.10315115
5785,-481.1071005,-55.64763767,-21.52378436
5786,-368.1215628,24.54801782,13.18891875
5787,-372.1375452,-21.00738839,-24.66361776
5788,-373.3613245,-9.469550544,-0.994195202
5789,-358.3969268,26.7430631,-3.098898412
5790,-463.3698561,-43.41364286,35.10378499
5791,-450.0290832,-25.57996418,45.1412255
5792,-530.470087,52.61857763,-22.93713424
5793,-523.5836668,55.3735305,-8.048809546
5794,-481.1414532,54.15963936,33.86716073
5795,-469.4202819,46.84268304,43.15045392
5796,-449.9867192,24.05267957,44.98371732
5797,-372.4588724,-25.07797869,8.733035562
5798,-362.4381135,20.85554166,-24.69039251
5799,-352.2307656,19.87955137,-16.84023001
5800,-483.7467737,-58.19826663,-3.222966693
5801,-461.2811595,-37.96328867,42.55029814
5802,-445.043362,-32.69150688,47.88164106
5803,-510.7902477,58.71479936,29.71281014
5804,-495.3046654,58.77576021,37.39817752
5805,-527.1220812,55.86335408,3.037842998
5806,-475.2251976,51.0744946,41.53596309
5807,-389.6214911,-20.45181095,25.43861965
5808,-381.2642931,-23.09967037,19.39521384
5809,-395.6860083,-25.34707872,25.33934577
5810,-469.1826419,-45.68718747,42.18108735
5811,-536.7021065,48.68011404,-30.31118647
5812,-522.2494316,56.34970092,14.23941109
5813,-489.3707597,-56.7311792,-29.47048319
5814,-371.1137336,22.14310924,25.10654062
5815,-382.9150355,-19.31322201,26.77508997
5816,-356.076401,-26.65262303,-3.683845504
5817,-356.230389,23.9127647,12.83329788
5818,-489.5145725,-57.31464377,-15.36147112
5819,-474.492018,-52.75741467,34.43299202
5820,-484.8312455,-57.6439775,20.66669259
5821,-533.5405068,50.92895094,-7.135617216
5822,-504.5080117,57.79608471,35.57225544
5823,-521.1954619,58.03501192,24.30150292
5824,-494.5571248,-58.49209391,-37.67619649
5825,-358.4023949,-19.08839916,-18.92289102
5826,-367.6160161,-17.4355473,18.78176124
5827,-350.9462585,21.40872545,-24.79014705
5828,-345.1870538,14.48194493,-7.830992454
5829,-491.9561445,-59.11962296,10.88199268
5830,-542.0493376,45.45774461,-14.56193513
5831,-517.788582,57.76107353,34.49984988
5832,-497.6211301,-59.18911728,-22.42989933
5833,-361.8678223,20.59976095,25.3272893
5834,-362.9044519,-20.77188175,-24.70514401
5835,-341.2003748,22.26998084,-18.3044725
5836,-495.6570247,-60.62776048,0.089283763
5837,-489.2245107,-57.62746424,29.88547693
5838,-532.3705473,51.65356792,12.85527041
5839,-545.3385117,40.8041042,-24.88489618
5840,-529.6025158,52.74244629,22.87011361
5841,-502.7575111,-59.33027235,-31.37924335
5842,-374.0771597,-20.61627805,25.50598158
5843,-331.5494362,27.96072685,-3.862531001
5844,-346.6411529,21.72133315,18.7623192
5845,-503.2557737,-61.47293079,-7.53202415
5846,-496.2259226,-59.92235676,22.37598639
5847,-484.613066,-55.23584244,38.53190246
5848,-546.9870253,43.28886258,-6.438818581
5849,-527.7985902,55.41573343,31.38468705
5850,-352.5827223,21.79365938,24.34887249
5851,-348.6652381,-21.80141381,-21.9473282
5852,-342.7394514,-24.1343386,-8.690914311
5853,-353.3427938,-18.25064045,16.41062401
5854,-364.7872564,-21.17574788,25.71169466
5855,-543.5364761,46.77265511,2.891682653
5856,-508.4100833,-59.84084987,-21.19007704
5857,-330.8329382,21.32670581,-24.11171961
5858,-336.7699835,23.93347138,12.9264566
5859,-505.0929545,-60.58255652,7.565350912
5860,-494.1223604,-57.91384237,37.0499593
5861,-551.6895322,34.30856099,-8.224470034
5862,-538.4331377,47.74130821,21.19940796
5863,-510.7902394,-58.7147873,-29.71280827
5864,-341.5112075,20.71216276,24.1199371
5865,-323.1480996,19.56231688,-16.85083418
5866,-502.7576073,-59.33027535,31.3794252
5867,-553.3218655,36.61756294,-25.63386587
5868,-536.8281583,48.22965242,31.00154669
5869,-547.1116637,39.63321102,13.84831706
5870,-517.5646272,-57.59736872,-34.66968178
5871,-341.9683681,-24.7128527,8.336235679
5872,-513.4284659,-60.53826267,14.73989409
5873,-548.2202582,37.33672323,1.330835965
5874,-518.607757,-57.25786095,-18.67357644
5875,-332.8657279,-22.41278159,-16.99418121
5876,-355.0818078,-20.41223402,24.31537779
5877,-322.8821881,9.669135598,-1.791227195
5878,-331.005378,21.85930146,23.33379444
5879,-517.3972714,-57.39252681,1.558077129
5880,-556.9178099,28.48261304,-22.20075067
5881,-332.3054692,-8.824654266,-0.351527584
5882,-339.6120327,-20.31977147,18.08123337
5883,-322.4378757,20.98424966,-25.37454521
5884,-323.1480991,19.56231632,16.85083396
5885,-510.5421304,-58.60306517,29.55568876
5886,-549.4755157,41.66933652,27.46677565
5887,-527.2598684,-53.76307116,-32.46192543
5888,-340.0338984,-22.16068368,-22.33710605
5889,-323.8626314,-24.53723418,-9.635705912
5890,-556.8936091,25.43813036,-5.520272282
5891,-554.3365767,30.34430743,12.50486345
5892,-327.9288678,-25.43423423,4.616709193
5893,-345.7895824,-20.53508976,25.38917845
5894,-308.4029814,27.36352272,-9.509878914
5895,-323.1480991,20.94195576,24.67515505
5896,-524.2440992,-56.81680395,11.13047112
5897,-556.6049424,11.16673156,-24.08678087
5898,-558.8014775,18.22989453,-13.97790748
5899,-552.4012013,33.03717301,23.79211902
5900,-528.1918167,-54.15140321,-15.24905419
5901,-318.6119807,-18.42959069,-18.91006614
5902,-313.3255965,20.94195581,-24.67515537
5903,-522.3029354,-56.75609054,22.02024299
5904,-516.9250403,-57.46909464,34.04972046
5905,-560.4529816,19.97971054,-24.38800459
5906,-536.3908406,-48.97299721,-30.35874948
5907,-325.7554013,-19.83303226,17.38464007
5908,-309.5220866,23.24860101,12.7783772
5909,-312.2189385,22.13504302,23.08507202
5910,-527.891426,-55.09442071,-2.547056103
5911,-560.382609,22.5769597,4.318234236
5912,-327.9288663,-22.05173588,-24.79101239
5913,-308.5364857,-24.50932101,-5.145694186
5914,-333.9965456,-20.85697535,24.69013939
5915,-562.8872794,13.50724888,-4.651673853
5916,-558.8223734,22.92644097,19.44013226
5917,-541.2388572,-46.12748006,-16.42159381
5918,-301.9848987,22.74672068,-24.08071213
5919,-534.8143404,-51.15434696,12.20058982
5920,-527.7292249,-56.77859625,31.24306575
5921,-559.4789216,26.20981601,26.19449924
5922,-308.3402631,-21.39954173,-23.42456682
5923,-301.6822531,8.952948617,-1.364226098
5924,-293.6805876,19.56231714,-16.85083414
5925,-301.3648558,21.2201993,21.78061385
5926,-531.1663827,-51.99497498,22.28105347
5927,-564.8786345,9.01894811,-25.22702046
5928,-562.2123761,14.77744042,13.72932407
5929,-539.0860513,-49.90418128,-3.498001202
5930,-316.2199586,-21.36138088,-26.01891905
5931,-314.726295,-21.93958221,15.52217143
5932,-325.3498075,-21.06831879,25.20680019
5933,-562.8457782,-3.821595115,-20.00696959
5934,-544.9692135,-42.36482038,-26.30483712
5935,-547.8862664,-39.69261953,-14.42656874
5936,-303.3458115,-10.06375392,-1.356409667
5937,-540.9348241,-45.6139135,20.98668667
5938,-564.4390427,4.384486972,4.438433841
5939,-564.8558936,0.766276805,-6.799821099
5940,-561.046749,12.95273269,24.46207662
5941,-294.3664063,-19.62542266,-17.19427671
5942,-538.3554835,-47.09739414,28.92036388
5943,-545.7705715,-43.21406113,10.38108311
5944,-565.2548239,-9.798663888,-25.66978862
5945,-316.9423336,-20.55139682,24.29238216
5946,-292.8340796,21.71040043,-25.44523366
5947,-284.4065898,13.1909872,-6.824460176
5948,-282.8778587,23.70719003,-18.86731854
5949,-288.4277224,19.78343525,18.34140786
5950,-552.4832723,-37.3323354,-25.1595184
5951,-545.3799665,-43.08049419,0.436377701
5952,-287.4551242,-15.76049263,-9.72558793
5953,-300.2706557,-19.70229081,18.84304971
5954,-306.6454727,-21.87784811,23.54366822
5955,-292.7323747,21.86025963,24.79119057
5956,-561.4452017,-7.638962369,3.268197447
5957,-564.5023266,4.998971385,25.37226195
5958,-554.3833155,-31.71854805,-14.81479662
5959,-297.9810374,-21.62527492,-24.91724472
5960,-293.3708292,-24.13773188,8.691512637
5961,-549.7868875,-38.4408452,20.3901778
5962,-546.6652265,-41.58008423,27.97335537
5963,-552.4048887,-36.09285604,5.737470872
5964,-560.4466091,-19.84407849,-21.07117029
5965,-562.3669659,-3.633462392,13.21441649
5966,-282.9146007,-22.64506649,-15.95684854
5967,-272.3015844,27.75927748,-3.276563142
5968,-274.1718728,22.43568246,-24.58937071
5969,-565.3992173,-13.10710365,0.070668973
5970,-559.2842457,-15.72156632,-6.729560618
5971,-557.5192664,-30.10153123,-1.459542719
5972,-287.4226981,-22.14673169,-25.14952349
5973,-274.5980075,19.76388431,16.84383221
5974,-282.8023032,22.58865662,24.79943028
5975,-555.0386326,-30.78916644,14.58326606
5976,-288.8305141,-22.05106648,22.80787097
5977,-296.7252741,-21.45583425,25.91514107
5978,-561.648679,-17.99574779,6.857432444
5979,-562.9784834,-12.09258349,21.33580913
5980,-271.0596038,-25.99282793,-6.605389779
5981,-265.4776702,19.54904328,-16.3399131
5982,-557.6933405,-31.14422936,24.28502813
5983,-557.340453,-11.70317786,24.78438325
5984,-271.6866474,-17.5965284,-17.88209082
5985,-273.7139603,-10.49187315,-0.076316136
5986,-273.3235833,23.08365271,26.3972084
5987,-277.1860251,-21.60842644,-25.0115959
5988,-274.7346148,-19.73269717,16.86291085
5989,-262.8764424,9.361400062,-1.630383362
5990,-264.38332,22.17615298,-25.08290449
5991,-261.3225952,-23.23917825,-12.31127263
5992,-264.628749,21.71077738,25.38635246
5993,-263.4325408,26.2214021,12.25727261
5994,-559.5633885,-22.1427216,24.08923346
5995,-262.9323151,-9.607220662,-2.286688179
5996,-278.1092318,-22.0421097,24.40053183
5997,-249.4973888,18.90893132,-17.90361189
5998,-266.5447663,-20.42218209,-24.31711948
5999,-261.0312091,-25.20453995,13.09312753
6000,-245.6971885,14.33243795,-8.08936964
6001,-255.1646582,20.82407623,-24.82396154
6002,-248.5893732,-25.09352258,-12.81360215
6003,-253.827028,-9.902948491,-2.446351672
6004,-267.1816968,-20.35845097,24.76424725
6005,-252.0035385,24.14062835,24.99137191
6006,-259.8152258,-24.18103263,-27.3876473
6007,-246.854721,-23.4225493,-24.41841571
6008,-241.1725526,27.59901855,-9.959265446
6009,-243.1936186,23.86123741,-25.23500817
6010,-245.7438112,28.19859319,11.78786376
6011,-258.9217253,-23.91938675,25.90483098
6012,-237.5262766,-21.07468927,-15.80225851
6013,-244.2666028,-27.69013935,7.063653065
6014,-243.8642384,-10.50119477,-1.851676877
6015,-246.9981992,-18.8767746,15.4955354
6016,-233.1084825,10.72688245,-5.857502918
6017,-233.1167387,26.75380036,-26.20494338
6018,-245.3396372,21.4998818,26.20247446
6019,-233.1084825,19.70316989,16.82599784
6020,-234.7625039,5.902005826,7.383848109
6021,-238.6908332,-22.14558399,-24.84205866
6022,-230.4798878,-14.61309254,-8.258332105
6023,-247.6792127,-21.55281156,24.3372272
6024,-225.6678277,29.0160813,-14.32492435
6025,-228.0686939,-24.65424195,-24.83273604
6026,-226.1098903,20.32795248,-23.68253267
6027,-225.3047309,5.689127605,7.846459893
6028,-221.8317718,-27.28400487,-12.20412692
6029,-232.6526456,-26.86146185,14.71556289
6030,-238.1270924,-23.87895151,25.20699973
6031,-207.7252816,18.88680205,-12.75608514
6032,-215.9925448,34.34679293,6.929486263
6033,-223.2058214,28.84805021,-24.69266051
6034,-234.7588232,20.81943885,25.97128714
6035,-226.0595489,-10.62967424,5.976044941
6036,-216.8751615,21.4271174,-24.59704869
6037,-221.941352,26.63326915,23.62652671
6038,-220.3780463,-16.47986435,11.79212974
6039,-220.1709687,-10.681324,-6.230378203
6040,-212.7048614,11.40559462,4.699152142
6041,-220.4057621,-20.52615129,-25.62327316
6042,-209.2029891,-29.10380765,-24.26883746
6043,-216.1379863,21.08357891,25.60896252
6044,-228.7359753,-26.1386548,24.66045388
6045,-203.9835357,-31.35726009,-9.182891423
6046,-194.7494183,15.48999618,-4.752726034
6047,-202.411138,22.23890206,18.58743693
6048,-203.996938,7.241785913,5.680761324
6049,-203.7605608,29.99163056,-23.94266116
6050,-207.6295724,22.0782403,25.05293924
6051,-208.7025473,-11.48835532,6.459557174
6052,-208.7379499,-12.00315966,-5.318333578
6053,-205.3420951,7.41707525,-3.987351659
6054,-197.1116288,37.26333887,5.983988066
6055,-210.460935,-20.93833147,-25.8167962
6056,-211.5789992,-29.72572544,21.41754278
6057,-198.3676488,23.30941268,-25.3327496
6058,-200.2535902,-29.41801419,-23.77206085
6059,-219.9415377,-21.03831253,25.35324961
6060,-195.4589073,9.296720836,5.863291897
6061,-194.2656224,36.5082126,-10.30827548
6062,-176.782763,21.39841712,5.165987691
6063,-201.0560603,-17.73480812,11.95581966
6064,-208.9783434,-21.237225,24.94105795
6065,-197.9604579,24.47604825,25.77670707
6066,-181.0994596,28.03139047,16.65680812
6067,-185.2544525,11.07069032,-4.414041837
6068,-202.0776452,-21.37938008,-25.21865014
6069,-188.9674855,-22.06061563,11.13348166
6070,-190.5458883,-14.44966457,-4.63166739
6071,-180.1255389,43.58627365,-0.300859511
6072,-181.0435117,10.43838925,3.533420994
6073,-187.5813122,26.53790339,-23.32718489
6074,-184.7220391,-23.45834545,-14.4742573
6075,-189.2398181,-31.63153284,-25.76045885
6076,-200.7496684,-30.14754879,24.62376632
6077,-193.0930039,-7.219294891,-3.066062757
6078,-166.692139,16.90278207,-4.329435822
6079,-185.8108807,36.4625177,24.07147507
6080,-191.573534,-7.845739471,5.024214272
6081,-171.9031394,30.7165635,-17.43725666
6082,-183.2198524,-6.618098302,6.494559011
6083,-172.3715398,43.28513532,15.43459579
6084,-186.5775583,-5.966463895,-7.150332701
6085,-165.9022188,7.603501293,3.928029059
6086,-161.7848631,8.557961172,-4.006852701
6087,-180.8419645,29.34354725,26.00968359
6088,-184.4670514,-25.1969952,-24.4392514
6089,-176.8721805,-36.93680567,-14.5229912
6090,-163.0961801,49.44750436,3.349401833
6091,-174.4663914,31.04401974,24.69984289
6092,-176.4706312,39.50239718,25.2779533
6093,-174.7083164,31.21442185,-25.64885101
6094,-175.919864,-18.5252495,5.489625573
6095,-174.6976306,-8.266338901,3.602849567
6096,-153.4378196,21.20168018,4.077928146
6097,-190.4041775,-25.68586943,25.03955163
6098,-177.3203152,-26.87668541,16.31672276
6099,-176.014358,-7.931101655,-5.257485377
6100,-166.6678209,44.93843977,-11.28134251
6101,-158.5556326,37.501429,16.95927073
6102,-163.5128425,-7.372316671,3.970768143
6103,-163.4138568,37.32880408,-25.71085491
